Load GaoDataSet from dataset/solub_train.csv ... done (8205 lines, 14.448 seconds) 
>>> Training of the Model >>>
Start at:  Thu May 12 10:42:22 2022
PID:       807037
# of all graphs/labels:      8204
# of training graphs/labels: 6563
# of test graphs/labels:     1641
Learning rate:               1E-03
Batch size:                  64
Maximum epochs:              5
Output frequency:            1
Params filename prefix:      models/solub
Device:                      cuda:0
----------------------------------------------------------------------------------------------------
     Epoch    TrainingLoss        TestLoss         Time(s)   SavePrefix
----------------------------------------------------------------------------------------------------
         0          0.0051          0.0053         33.0704   models/solub-0
         1          0.0019          0.0025         31.2474   models/solub-1
         2          0.0012          0.0020         31.7205   models/solub-2
         3          0.0006          0.0017         31.3036   models/solub-3
         4          0.0006          0.0018         32.1579   models/solub-4
         5          0.0006          0.0018         32.1716   models/solub-5
----------------------------------------------------------------------------------------------------
Final loss: 0.0006
Total training time: 191.6715 seconds
>>> Training of the Model Accomplished! >>>
End at:  Thu May 12 10:45:33 2022
 6016     -0.03469061     -0.05142539
 6017     -0.00679593     -0.02382115
 6018     -0.03785884     -0.03213641
 6019     -0.03316512     -0.03143214
 6020     -0.03770535     -0.03386217
 6021     -0.01834168     -0.01685973
 6022     -0.03637671     -0.04569902
 6023      0.01515550     -0.02453432
 6024     -0.03740361     -0.02893545
 6025     -0.01127532     -0.05971340
 6026     -0.01425708     -0.01510403
 6027     -0.03557308     -0.12216819
 6028      0.00785632     -0.03069818
 6029     -0.03729376     -0.02825875
 6030     -0.01689253     -0.02340645
 6031     -0.02610412     -0.02621530
 6032     -0.02799529     -0.03692316
 6033     -0.03405293     -0.02371271
 6034     -0.00076886     -0.02927474
 6035     -0.00925217     -0.01190986
 6036     -0.01846448     -0.01375414
 6037     -0.01125038     -0.02209087
 6038     -0.02200525     -0.02589985
 6039     -0.00952877     -0.00833719
 6040     -0.02680574     -0.01123963
 6041     -0.03221321     -0.05630812
 6042     -0.02567563     -0.02900751
 6043     -0.03534248     -0.02620116
 6044     -0.03425702     -0.02953442
 6045      0.01372297     -0.02322447
 6046     -0.03689917     -0.02421341
 6047     -0.00548363     -0.03465077
 6048     -0.03022180     -0.02041896
 6049     -0.01228026     -0.03204418
 6050     -0.01642198     -0.02854616
 6051     -0.02294258     -0.08774562
 6052     -0.01807469     -0.02622743
 6053     -0.03217160     -0.03648067
 6054     -0.02760912     -0.01163428
 6055     -0.03700942     -0.04917643
 6056     -0.01774790     -0.03032352
 6057     -0.01166527     -0.03498563
 6058     -0.02235462     -0.01701088
 6059     -0.03582063     -0.02195169
 6060     -0.03699807     -0.01664896
 6061     -0.02430793     -0.01218282
 6062     -0.00252223     -0.02328642
 6063     -0.03738847     -0.03806137
 6064      0.00243650     -0.03575252
 6065     -0.02444110     -0.02314049
 6066      0.03378392     -0.04867809
 6067     -0.03720003     -0.03197294
 6068     -0.00848722     -0.03056707
 6069     -0.02991213     -0.02392838
 6070     -0.01057060     -0.01989967
 6071     -0.03478120     -0.01572290
 6072     -0.01609599     -0.02226147
 6073     -0.00173380     -0.02926665
 6074     -0.02550067     -0.02246986
 6075     -0.03060661     -0.01526118
 6076     -0.01414207     -0.00999697
 6077     -0.02039663     -0.01841101
 6078     -0.03870308     -0.03639048
 6079     -0.03659048     -0.03120674
 6080     -0.01402014     -0.01022310
 6081     -0.03647527     -0.02257434
 6082      0.02009949     -0.02891649
 6083     -0.01474254     -0.02054462
 6084     -0.01186684     -0.01686535
 6085     -0.00288747     -0.02559863
 6086     -0.03635294     -0.09039760
 6087     -0.01090084     -0.02458743
 6088     -0.03585983     -0.05829714
 6089     -0.01749898     -0.02832144
 6090     -0.02148600     -0.04425699
 6091     -0.03534113     -0.03344423
 6092     -0.03027518     -0.01894500
 6093      0.01007825     -0.03507553
 6094     -0.02510291     -0.02837470
 6095      0.03586736     -0.04969032
 6096     -0.03696363     -0.02132897
 6097     -0.03564866     -0.02992534
 6098     -0.02080346     -0.02103774
 6099     -0.03439747     -0.01436368
 6100      0.01850156     -0.04662931
 6101     -0.03333233     -0.05999978
 6102     -0.01443058     -0.02636864
 6103     -0.03110609     -0.03427940
 6104     -0.01674793     -0.02546520
 6105     -0.02423145     -0.02269344
 6106     -0.03119711     -0.01605217
 6107     -0.03669942     -0.01141286
 6108      0.00711283     -0.04471697
 6109     -0.00802238     -0.02799357
 6110     -0.01496061     -0.01753298
 6111     -0.02359142     -0.02916615
 6112      0.01096001     -0.03003602
 6113     -0.03335137     -0.08390246
 6114     -0.00653631     -0.01812995
 6115     -0.01339351     -0.02199252
 6116     -0.03030196     -0.02133288
 6117     -0.01661552     -0.02221622
 6118     -0.03760079     -0.02751955
 6119     -0.02530766     -0.03245125
 6120     -0.02235380     -0.00680096
 6121     -0.03545236     -0.02171213
 6122     -0.02965037     -0.03738502
 6123     -0.03116266     -0.03788003
 6124      0.00433135     -0.02347404
 6125     -0.03415659     -0.02287766
 6126     -0.03624585     -0.08827084
 6127     -0.03701603     -0.02504014
 6128     -0.03573290     -0.01501439
 6129     -0.03797803     -0.02140652
 6130     -0.03449739     -0.02601545
 6131     -0.01518297     -0.03010464
 6132     -0.00762747     -0.02698975
 6133      0.00274635     -0.08127880
 6134      0.00599067     -0.04830090
 6135     -0.00716576     -0.01945534
 6136     -0.00591731     -0.02435813
 6137     -0.01576004     -0.03133785
 6138     -0.01096960     -0.02800114
 6139     -0.00542782     -0.02204560
 6140     -0.03615459     -0.03872399
 6141     -0.02834158     -0.01818667
 6142      0.00079706     -0.02766087
 6143     -0.03592295     -0.03047440
 6144      0.00094485     -0.02988455
 6145     -0.03771809     -0.01669255
 6146     -0.03753320     -0.02537801
 6147     -0.02793361     -0.02847638
 6148     -0.00114918     -0.03402638
 6149     -0.02021729     -0.03361612
 6150     -0.03633987     -0.03267457
 6151     -0.02968689     -0.01906039
 6152     -0.03749297     -0.06454808
 6153     -0.02532421     -0.03073550
 6154     -0.03330304     -0.03281443
 6155     -0.00837584     -0.04144347
 6156     -0.03596520     -0.01410496
 6157     -0.01801315     -0.01402051
 6158     -0.00799900     -0.03143762
 6159     -0.03330304     -0.03281443
 6160     -0.01181450     -0.02943648
 6161     -0.02457053     -0.03308924
 6162     -0.00232928     -0.05685244
 6163      0.01224768     -0.04238990
 6164     -0.03297683     -0.02507307
 6165     -0.03606864     -0.04694550
 6166     -0.03679276     -0.02202353
 6167     -0.00831725     -0.06030355
 6168     -0.03782580     -0.05630958
 6169     -0.03754744     -0.02678765
 6170     -0.01061472     -0.02278340
 6171     -0.03062649     -0.02329271
 6172      0.01704425     -0.03319740
 6173      0.02114245     -0.02744010
 6174      0.00950229     -0.05818854
 6175     -0.00474371     -0.02300515
 6176     -0.03618812     -0.02308584
 6177     -0.00714817     -0.02703290
 6178     -0.03684328     -0.00574586
 6179     -0.02324762     -0.03413043
 6180     -0.03784589     -0.02813008
 6181     -0.03678652     -0.02105515
 6182     -0.00996287     -0.02496104
 6183     -0.03737198     -0.02758440
 6184      0.00872079     -0.03179453
 6185     -0.02925903     -0.02052261
 6186     -0.03687218     -0.02413605
 6187     -0.03080332     -0.01386864
 6188     -0.03524824     -0.01984520
 6189     -0.01730014     -0.03236493
 6190     -0.03780414     -0.02569110
 6191     -0.03444628     -0.02410912
 6192      0.05844463     -0.05956704
 6193     -0.01787754     -0.03539734
 6194     -0.01935831     -0.01956944
 6195     -0.03392002     -0.03449732
 6196     -0.01225319     -0.06015442
 6197     -0.02220951     -0.02959022
 6198      0.01962537     -0.02759904
 6199     -0.01396071     -0.01655225
 6200     -0.00641125     -0.02365872
 6201     -0.03774356     -0.01638333
 6202     -0.02698212     -0.02952668
 6203     -0.03095467     -0.05274434
 6204      0.00041248     -0.03270917
 6205     -0.02617420     -0.04194387
 6206     -0.03749896     -0.02122938
 6207     -0.01015386     -0.02788280
 6208     -0.02952393     -0.01372694
 6209      0.01956354     -0.05031593
 6210     -0.00708571     -0.02191897
 6211     -0.03767936     -0.01745579
 6212     -0.03195219     -0.02144703
 6213     -0.03252313     -0.02769122
 6214     -0.01668959     -0.04138450
 6215     -0.03148098     -0.03040104
 6216     -0.03761559     -0.02323079
 6217     -0.02088396     -0.02786146
 6218     -0.01416252     -0.02274961
 6219     -0.03680006     -0.03556794
 6220     -0.01633635     -0.02091778
 6221      0.01496710     -0.01950733
 6222      0.01339381     -0.02946436
 6223     -0.03322376     -0.03043015
 6224     -0.03668699     -0.01826866
 6225     -0.03706056     -0.02335472
 6226     -0.03780612     -0.03346542
 6227      0.00902796     -0.02275347
 6228     -0.03250613     -0.08823729
 6229     -0.00528761     -0.02765548
 6230     -0.02931603     -0.02318932
 6231     -0.03610353     -0.02031287
 6232     -0.03724646     -0.03453968
 6233     -0.03253456     -0.04060163
 6234     -0.02133506     -0.01616458
 6235     -0.02203605     -0.01826553
 6236     -0.03448907     -0.01795378
 6237     -0.00236258     -0.02856331
 6238     -0.01176911     -0.01904705
 6239      0.01388831     -0.03097345
 6240     -0.01754002     -0.02082666
 6241     -0.02111856     -0.01673402
 6242     -0.03762150     -0.08211684
 6243     -0.03624903     -0.02831042
 6244      0.01868933     -0.03036094
 6245      0.00094569     -0.02719684
 6246     -0.02994211     -0.04916251
 6247     -0.03379858     -0.01429377
 6248     -0.00683321     -0.01329791
 6249     -0.03682237     -0.03067233
 6250     -0.03483013     -0.03619935
 6251     -0.03747580     -0.00752244
 6252     -0.01818734     -0.01607961
 6253     -0.01638889     -0.02645093
 6254     -0.03708119     -0.01392340
 6255     -0.02845913     -0.01314369
 6256     -0.03068327     -0.02015895
 6257     -0.00987674     -0.05259755
 6258     -0.03323162     -0.05067335
 6259     -0.03603226     -0.06241596
 6260     -0.01325124     -0.03512955
 6261     -0.00977257     -0.02358181
 6262      0.01668194     -0.03412823
 6263     -0.03710139     -0.03146031
 6264     -0.03683206     -0.02800681
 6265     -0.02675251     -0.04850433
 6266     -0.00258566     -0.03041184
 6267     -0.03521618     -0.01451969
 6268      0.00790625     -0.03908966
 6269     -0.03728405     -0.02709695
 6270     -0.00206590     -0.04125298
 6271     -0.03625079     -0.02836898
 6272     -0.00758313     -0.03315092
 6273     -0.03451020     -0.05592223
 6274     -0.02996819     -0.02638009
 6275     -0.02937851     -0.01863243
 6276      0.00614864     -0.05179050
 6277     -0.01381958     -0.05047400
 6278     -0.02406512     -0.02282052
 6279     -0.03785926     -0.02943609
 6280      0.02208880     -0.02793142
 6281     -0.03545517     -0.02887314
 6282     -0.03339794     -0.03122488
 6283      0.00454496     -0.03372531
 6284     -0.03757552     -0.01218479
 6285     -0.03637139     -0.03431275
 6286     -0.03606614     -0.02400215
 6287      0.00560913     -0.03044280
 6288     -0.03549941     -0.02951394
 6289     -0.00696326     -0.01535580
 6290     -0.00394827     -0.03304465
 6291      0.00732497     -0.02701361
 6292     -0.02226601     -0.02558916
 6293     -0.00779890     -0.03492106
 6294     -0.01262824     -0.02144970
 6295     -0.03603888     -0.02358382
 6296     -0.01855514     -0.02211095
 6297     -0.01592513     -0.02880117
 6298     -0.03781164     -0.01715560
 6299     -0.01158356     -0.01348626
 6300     -0.03527341     -0.05444226
 6301     -0.03788025     -0.03915205
 6302     -0.02450548     -0.03034584
 6303     -0.00607193     -0.02112906
 6304     -0.03515531     -0.03401815
 6305     -0.03068729     -0.01166844
 6306     -0.02770215     -0.04734518
 6307     -0.02252292     -0.02037920
 6308     -0.01550816     -0.02931084
 6309     -0.03193379     -0.02327690
 6310     -0.03522101     -0.02936655
 6311     -0.00637567     -0.03819466
 6312     -0.03293674     -0.01855423
 6313     -0.00907999     -0.01439009
 6314     -0.02717018     -0.04861413
 6315     -0.03622469     -0.02171213
 6316     -0.00063817     -0.05237427
 6317     -0.02517567     -0.02010002
 6318     -0.01045013     -0.07716516
 6319     -0.03472221     -0.03118286
 6320     -0.03483625     -0.04700528
 6321     -0.03341995     -0.02880117
 6322     -0.02969027     -0.02911879
 6323     -0.02452594     -0.01860248
 6324     -0.03861780     -0.04134487
 6325     -0.00516448     -0.02378848
 6326     -0.01463259     -0.02154356
 6327     -0.02625086     -0.06006975
 6328     -0.00926826     -0.05165468
 6329     -0.03705715     -0.01197136
 6330     -0.02096037     -0.05882887
 6331      0.00292230     -0.03062459
 6332      0.02765398     -0.04978805
 6333     -0.03792140     -0.01458943
 6334     -0.03437018     -0.05319924
 6335     -0.03596010     -0.02535479
 6336     -0.03650485     -0.03881849
 6337     -0.01590993     -0.02646910
 6338     -0.03769860     -0.05953277
 6339     -0.02713015     -0.02203223
 6340     -0.03324404     -0.04905565
 6341     -0.02730485     -0.01863729
 6342      0.01637358     -0.03832380
 6343     -0.03724140     -0.01713094
 6344     -0.03648877     -0.01891579
 6345     -0.01122500     -0.03013019
 6346     -0.03787271     -0.01875623
 6347     -0.00451811     -0.07078534
 6348     -0.03350357     -0.05249108
 6349     -0.03279066     -0.03007008
 6350     -0.02254529     -0.01397744
 6351     -0.01170139     -0.02797149
 6352      0.03384485     -0.05129339
 6353     -0.03760802     -0.04747115
 6354     -0.03041216     -0.03162860
 6355      0.00306259     -0.02258712
 6356     -0.03781088     -0.02208042
 6357      0.00564179     -0.04186161
 6358     -0.03766677     -0.02097564
 6359     -0.03587224     -0.03405101
 6360     -0.03111532     -0.04195809
 6361     -0.02630318     -0.03157746
 6362     -0.03818172     -0.03345777
 6363     -0.02682425     -0.01866277
 6364     -0.03545795     -0.10856324
 6365     -0.02281887     -0.01974255
 6366     -0.03782380     -0.04143461
 6367      0.00493067     -0.02793618
 6368     -0.03773768     -0.02840130
 6369     -0.03443113     -0.03057179
 6370     -0.01478573     -0.02164860
 6371     -0.00676454     -0.02348356
 6372      0.00758773     -0.06390859
 6373     -0.00527458     -0.06048990
 6374     -0.02243219     -0.02635431
 6375     -0.02461180     -0.01233565
 6376     -0.03785253     -0.01792778
 6377     -0.03043780     -0.02799754
 6378     -0.01753882     -0.02204604
 6379     -0.03609309     -0.03494269
 6380      0.02280903     -0.04479991
 6381     -0.00160499     -0.02294277
 6382     -0.03567258     -0.02706665
 6383     -0.03686554     -0.06836143
 6384      0.00784756     -0.02191504
 6385      0.00131016     -0.02481136
 6386     -0.03538314     -0.05382715
 6387     -0.02105543     -0.04314867
 6388     -0.03523023     -0.02080359
 6389     -0.03711954     -0.01752109
 6390     -0.03639295     -0.03918762
 6391     -0.03774580     -0.03854574
 6392     -0.03790939     -0.03086289
 6393     -0.00004959     -0.02968233
 6394     -0.01988324     -0.01584601
 6395     -0.01158635     -0.02149985
 6396     -0.02806287     -0.01617634
 6397     -0.01764137     -0.02025427
 6398     -0.03734703     -0.01350560
 6399     -0.03784442     -0.02828913
 6400     -0.03569405     -0.02549182
 6401     -0.03179489     -0.03026483
 6402     -0.03766311     -0.04124071
 6403     -0.01935200     -0.01525327
 6404     -0.00504898     -0.02967785
 6405     -0.02681402     -0.02792016
 6406      0.00886316     -0.02323058
 6407      0.00578252     -0.03870613
 6408     -0.02431781     -0.01994571
 6409     -0.01655877     -0.02868153
 6410     -0.03742780     -0.04922102
 6411      0.00712757     -0.04738102
 6412     -0.03838211     -0.02233999
 6413     -0.03775431     -0.01930768
 6414     -0.03386211     -0.01419469
 6415      1.09556289     -0.01332559
 6416     -0.02154699     -0.01714610
 6417     -0.00905703     -0.03309534
 6418     -0.01661641     -0.02394133
 6419     -0.01959888     -0.02353352
 6420     -0.02892127     -0.02748841
 6421     -0.03562739     -0.03824361
 6422     -0.03608580     -0.04705169
 6423     -0.01541039     -0.03832179
 6424     -0.03730191     -0.01624416
 6425     -0.01506009     -0.02506043
 6426     -0.00494797     -0.02784828
 6427     -0.03714433     -0.02388687
 6428     -0.03703475     -0.01591662
 6429     -0.01727578     -0.01841433
 6430     -0.01137765     -0.03368587
 6431     -0.03599531     -0.01376435
 6432     -0.02840419     -0.05545023
 6433     -0.02298979     -0.02954010
 6434      0.01420848     -0.03260491
 6435     -0.03665668     -0.01209968
 6436     -0.03292452     -0.01518931
 6437     -0.02598443     -0.02933287
 6438      0.00043735     -0.02978237
 6439     -0.01696187     -0.02584672
 6440     -0.03727956     -0.01827794
 6441     -0.00270897     -0.04550495
 6442     -0.03654978     -0.02886496
 6443     -0.03619374     -0.03884484
 6444     -0.03015018     -0.01698284
 6445     -0.03563865     -0.02014603
 6446     -0.00093398     -0.02983802
 6447     -0.01408620     -0.02549350
 6448     -0.03426876     -0.02025984
 6449     -0.00675111     -0.02861170
 6450     -0.00961836     -0.02340318
 6451     -0.02664261     -0.01117328
 6452      0.00477043     -0.03400262
 6453     -0.02476554     -0.02656689
 6454     -0.03647200     -0.00939036
 6455     -0.01030489     -0.02114617
 6456     -0.01332096     -0.02377646
 6457      0.00277895     -0.03064105
 6458     -0.03693114     -0.01854140
 6459     -0.00974636     -0.02533249
 6460     -0.03865846     -0.02361965
 6461     -0.02265057     -0.03319453
 6462     -0.03225877     -0.02431048
 6463     -0.00264133     -0.02670470
 6464     -0.03790055     -0.02888450
 6465     -0.00729693     -0.03473938
 6466     -0.01635541     -0.02437426
 6467     -0.01548729     -0.03721718
 6468     -0.03646388     -0.03114451
 6469     -0.03778737     -0.02806427
 6470     -0.03736896     -0.01414264
 6471      0.00284253     -0.02964343
 6472      0.01866980     -0.02750345
 6473     -0.03778756     -0.01375982
 6474     -0.01185691     -0.02774638
 6475     -0.02045864     -0.02554037
 6476     -0.01260062     -0.03363452
 6477     -0.03053257     -0.03434960
 6478     -0.03688154     -0.02829289
 6479     -0.03428100     -0.01316651
 6480     -0.02421192     -0.03906178
 6481     -0.03184722     -0.02463413
 6482     -0.03778269     -0.02247931
 6483     -0.03728470     -0.04399526
 6484     -0.01877901     -0.02075605
 6485     -0.01076419     -0.02811879
 6486     -0.00087547     -0.03754372
 6487     -0.01243750     -0.02339369
 6488     -0.03765382     -0.02056331
 6489     -0.03853770     -0.01355919
 6490     -0.00678668     -0.03287065
 6491      0.37451109     -0.01799267
 6492     -0.02687035     -0.02432327
 6493     -0.02696667     -0.03442758
 6494     -0.03715282     -0.02201103
 6495     -0.03716047     -0.03419264
 6496     -0.02006228     -0.03736944
 6497     -0.03688957     -0.03235107
 6498     -0.03786990     -0.02546030
 6499     -0.01207064     -0.02061955
 6500     -0.01487198     -0.02430267
 6501     -0.03667326     -0.01943634
 6502     -0.00907167     -0.02349972
 6503      0.01501588     -0.03412222
 6504     -0.00442120     -0.04076300
 6505     -0.03468860     -0.03211470
 6506      0.05436125     -0.05832969
 6507     -0.02582359     -0.01616356
 6508     -0.01441334     -0.03351958
 6509      0.00648923     -0.02956363
 6510     -0.03309932     -0.03036893
 6511     -0.00891905     -0.02340616
 6512     -0.01028746     -0.02433505
 6513     -0.02071642     -0.04736793
 6514     -0.00975110     -0.02119555
 6515     -0.03038781     -0.02607127
 6516     -0.03592946     -0.03723924
 6517     -0.03744069     -0.01363437
 6518     -0.02891776     -0.02379625
 6519     -0.00375306     -0.01868440
 6520     -0.01666382     -0.02402224
 6521     -0.01613635     -0.05639464
 6522     -0.02872094     -0.02735494
 6523     -0.00849988     -0.03602415
 6524     -0.03708166     -0.03106346
 6525     -0.03790686     -0.04352034
 6526     -0.03818534     -0.02101798
 6527      0.01600783     -0.03369106
 6528     -0.02115912     -0.02513715
 6529     -0.03738627     -0.08808231
 6530     -0.03622681     -0.02164001
 6531     -0.01469347     -0.02216419
 6532     -0.03428101     -0.02962068
 6533     -0.03784605     -0.02708167
 6534     -0.02929300     -0.02812684
 6535      0.00380537     -0.05489971
 6536     -0.03406116     -0.02824540
 6537     -0.03780215     -0.04655150
 6538     -0.03691780     -0.04861045
 6539     -0.01564085     -0.03835865
 6540     -0.02298444     -0.02880117
 6541     -0.02288379     -0.02573426
 6542     -0.03614381     -0.02215569
 6543     -0.01695714     -0.00812978
 6544     -0.02206678      0.02780217
 6545     -0.02024502     -0.01491910
 6546     -0.00684647     -0.03571793
 6547     -0.00748432     -0.02533936
 6548     -0.03737889     -0.01198903
 6549     -0.03791078     -0.03940909
 6550     -0.02458737     -0.04143751
 6551     -0.03786519     -0.02502053
 6552     -0.01975851     -0.02756398
 6553     -0.03474348     -0.02342184
 6554     -0.01807984     -0.03142038
 6555     -0.03566044     -0.03464650
 6556      0.00356804     -0.06080645
 6557     -0.00988024     -0.02333253
 6558      0.00333605     -0.03074476
 6559     -0.02951637     -0.02860243
 6560     -0.02768097     -0.03235875
 6561     -0.03634430     -0.02404517
 6562     -0.00717853     -0.05081724
 6563     -0.02927213     -0.02825934
 6564     -0.00689535     -0.01480602
 6565     -0.03443884     -0.01820432
 6566     -0.02552928     -0.02773021
 6567     -0.02852373     -0.02144312
 6568     -0.00964664     -0.02598713
 6569     -0.01427899     -0.02103283
 6570     -0.03646710     -0.02466257
 6571     -0.01075611     -0.02922701
 6572     -0.03289582     -0.01506734
 6573     -0.03699171     -0.05016290
 6574     -0.03611972     -0.01748684
 6575     -0.03721826     -0.02823371
 6576     -0.03749942     -0.01566041
 6577     -0.03754159     -0.03313812
 6578     -0.03368367     -0.01849611
 6579     -0.03317483     -0.01878213
 6580     -0.02136672     -0.02393723
 6581     -0.03770695     -0.02570324
 6582     -0.02254202     -0.02926948
 6583      0.01664721     -0.02826796
 6584     -0.03004071     -0.02868494
 6585     -0.01496206     -0.03614132
 6586     -0.01210182     -0.04076300
 6587     -0.03644495     -0.01657316
 6588      0.02072399     -0.04510929
 6589     -0.00220563     -0.02414151
 6590     -0.01443058     -0.02636864
 6591     -0.02016280     -0.01105129
 6592     -0.01784909     -0.01157104
 6593     -0.02640041     -0.03045844
 6594     -0.02314173     -0.01320242
 6595     -0.03282589     -0.03190848
 6596     -0.02842550     -0.03039839
 6597     -0.01381210     -0.03443180
 6598     -0.00894492     -0.05415778
 6599     -0.03660769     -0.01928278
 6600      0.00247994     -0.04447417
 6601     -0.00768965     -0.02477768
 6602     -0.02860779     -0.03062576
 6603     -0.00432758     -0.01961539
 6604     -0.01084541     -0.02967405
 6605     -0.03843827     -0.04636544
 6606     -0.03474443     -0.02532757
 6607      0.00285386     -0.02799949
 6608     -0.02252772     -0.01829279
 6609     -0.00778608     -0.03276862
 6610     -0.03695344     -0.02669509
 6611     -0.00344189     -0.01656374
 6612     -0.03239339     -0.01645997
 6613     -0.03777527     -0.02062600
 6614      0.02021917     -0.03240199
 6615     -0.01453569     -0.01799151
 6616      0.00284979     -0.03144690
 6617     -0.03735255     -0.01743586
 6618     -0.01087272     -0.01887578
 6619     -0.03720290     -0.03830188
 6620     -0.02716651     -0.02808465
 6621     -0.02696162     -0.02532127
 6622     -0.03706911     -0.01776112
 6623     -0.01813504     -0.04509853
 6624     -0.01810261     -0.01678643
 6625     -0.00528761     -0.02765548
 6626     -0.02864672     -0.01600213
 6627     -0.00716541     -0.01830065
 6628     -0.03438458     -0.01283701
 6629     -0.03124475     -0.02832868
 6630     -0.03750770     -0.01296597
 6631     -0.00677005     -0.04884263
 6632     -0.03605973     -0.01497564
 6633     -0.02768064     -0.02631700
 6634      0.00293630     -0.03295534
 6635     -0.02945868     -0.02588706
 6636     -0.02917466     -0.04096118
 6637     -0.03197820     -0.05001196
 6638     -0.03315143     -0.02325694
 6639      0.01606156     -0.03003593
 6640     -0.03677720     -0.05851158
 6641     -0.03670222     -0.02062874
 6642     -0.01267431     -0.01813816
 6643     -0.00463050     -0.05489211
 6644     -0.03689929     -0.01206377
 6645      0.01829672     -0.04360824
 6646      0.00166163     -0.04208855
 6647     -0.01283108     -0.04135137
 6648     -0.03785011     -0.03688580
 6649     -0.02459454     -0.02606085
 6650     -0.01446382     -0.01377296
 6651     -0.03737497     -0.01732702
 6652     -0.01928983     -0.02964525
 6653     -0.03704660     -0.01432323
 6654     -0.00899899     -0.03663794
 6655     -0.03708857     -0.04813215
 6656     -0.03425876     -0.02423901
 6657     -0.03516526     -0.02301403
 6658     -0.02579460     -0.03378747
 6659     -0.03754143     -0.02746581
 6660     -0.03781023     -0.05472331
 6661     -0.03744525     -0.06645209
 6662      0.00102238     -0.04258903
 6663     -0.00062475     -0.02792409
 6664     -0.01547519     -0.02297750
 6665     -0.03141867     -0.03255612
 6666     -0.03164622     -0.03216400
 6667     -0.02821125     -0.01432840
 6668     -0.03261314     -0.02614991
 6669     -0.01756833     -0.02218687
 6670     -0.03765640     -0.02549207
 6671      0.01105106     -0.03083844
 6672     -0.02898604     -0.00596063
 6673     -0.03713060     -0.01908248
 6674     -0.03755731     -0.02511847
 6675     -0.00562338     -0.03108778
 6676     -0.03020771     -0.04019687
 6677      0.00601805     -0.02868121
 6678     -0.03609473     -0.02480203
 6679     -0.03622355     -0.03873952
 6680     -0.03486523     -0.01868999
 6681     -0.03608768     -0.02028940
 6682     -0.02397917     -0.03601022
 6683     -0.00510371     -0.02629809
 6684     -0.00811494     -0.03185485
 6685     -0.01265704     -0.04083269
 6686     -0.03696895     -0.03471328
 6687     -0.03385310     -0.02656944
 6688     -0.00289050     -0.02269341
 6689      0.00408933     -0.03122968
 6690      0.04651013     -0.01058063
 6691     -0.03719013     -0.04339189
 6692      0.02014385     -0.03175941
 6693     -0.02119042     -0.04850433
 6694     -0.02825076     -0.02389297
 6695     -0.01899330     -0.02557911
 6696     -0.02980360     -0.01913703
 6697     -0.03641214     -0.02726190
 6698     -0.03594924     -0.05547636
 6699     -0.03732851     -0.02364102
 6700     -0.00162030     -0.03157746
 6701     -0.03421931     -0.05078265
 6702     -0.01247064     -0.02710536
 6703     -0.00937713     -0.01607825
 6704     -0.02863592     -0.01807401
 6705     -0.03708128     -0.01869822
 6706     -0.00881799     -0.02689780
 6707     -0.03784499     -0.03879158
 6708     -0.00885987     -0.02783513
 6709     -0.03839217     -0.05109941
 6710     -0.03494670     -0.02496905
 6711     -0.02508553     -0.02649860
 6712     -0.01442368     -0.01835362
 6713     -0.01647134     -0.02075817
 6714     -0.01909291     -0.02404980
 6715     -0.03658587     -0.02250139
 6716     -0.02280323     -0.03325639
 6717     -0.03672823     -0.01218872
 6718     -0.03477391     -0.02591070
 6719     -0.01270629     -0.03336973
 6720     -0.02037947     -0.03361574
 6721     -0.01738638     -0.03405101
 6722     -0.03786089     -0.05265406
 6723     -0.02244726     -0.02508900
 6724     -0.00305496     -0.02605853
 6725     -0.02206937     -0.01887017
 6726     -0.03464637     -0.02631700
 6727     -0.01124061     -0.02281233
 6728     -0.01583485     -0.02092106
 6729      0.00867316     -0.08540100
 6730     -0.03778728     -0.03105858
 6731     -0.02943599     -0.03933653
 6732      0.00384621     -0.02068930
 6733     -0.03588879     -0.02232412
 6734     -0.02592287     -0.00468610
 6735     -0.01502527     -0.05100533
 6736     -0.03744402     -0.04708983
 6737     -0.03715538     -0.03511158
 6738     -0.01003112     -0.03014905
 6739     -0.03756654     -0.04241965
 6740     -0.03270789     -0.03738933
 6741     -0.03744697     -0.01707364
 6742      0.01325304     -0.08625248
 6743      0.00203310     -0.02685300
 6744     -0.01662693     -0.02167643
 6745     -0.01372408     -0.01766110
 6746     -0.03562239     -0.01642458
 6747      0.01272765     -0.02951017
 6748      0.00631126     -0.02435993
 6749     -0.03201859     -0.04024338
 6750     -0.03165517     -0.06374549
 6751     -0.03741088     -0.05730741
 6752     -0.03605892     -0.02778039
 6753      0.01035878     -0.02523802
 6754     -0.01627909     -0.01926296
 6755      0.00746773     -0.05531313
 6756     -0.03712537     -0.03305558
 6757     -0.02371399     -0.03563358
 6758     -0.01551600     -0.03467611
 6759     -0.00352720     -0.04615436
 6760     -0.03503624     -0.01580661
 6761      0.00428378     -0.01980779
 6762     -0.03517214     -0.02345011
 6763     -0.00170119     -0.03258416
 6764     -0.02957336     -0.03485731
 6765     -0.03563966     -0.03680053
 6766     -0.02934477     -0.02749700
 6767     -0.01168674     -0.02557593
 6768     -0.03740922     -0.01872643
 6769     -0.01976927     -0.03135206
 6770     -0.02264973     -0.05466913
